Accuracy@1,Accuracy@5,Accuracy@10
238819,285000,120615
237808,297392,295429
237249,297709,298951
8112,298031,311835
234163,297734,310690
233646,298281,304217
232297,297645,310424
232828,297280,304191
232360,296498,310687
232790,285637,310609
232638,276466,236850
232827,296439,309163
200580,249593,309977
218108,295905,309806
109145,296229,307758
232293,295897,309415
232256,251789,292505
232015,140392,309035
212015,295208,308978
228844,30881,298934
231363,294856,308898
231117,292860,271228
231107,294833,232333
231057,262748,307816
215982,293446,307398
229058,262050,297566
230862,276424,260626
100244,260531,286524
222098,292491,208460
230225,113731,306970
216463,203132,306504
230067,279124,306392
229052,153079,304083
94801,289228,283427
201882,291924,303698
228641,290913,304174
228659,290491,304826
226702,282770,43277
228535,285814,304573
225284,242244,304052
227612,178238,303945
224372,290034,303794
224038,289655,246594
165697,289152,276906
222210,289280,301530
228146,288931,285809
221828,250944,194175
227738,288242,300981
226935,278844,300780
226675,288143,296782
207938,288121,296784
227066,287947,297116
226894,286221,296781
156845,283413,300536
224417,285852,63692
226261,285558,299928
224429,285645,295629
223869,152004,299631
226002,280333,285000
222942,267369,297392
58777,285024,299127
223686,283851,297593
224139,283304,297709
223858,239490,298031
223586,160853,297734
219408,279425,298281
220909,280245,298520
217816,277968,296998
222395,276111,297645
222443,277812,262909
221208,277556,297280
222197,276486,296498
188673,276708,285637
154199,276364,276466
220527,276744,296439
221114,274511,249593
175452,275859,295905
62107,275286,296229
220013,275370,295897
213455,275360,251789
208703,274474,295230
219772,97228,140392
219607,273615,295208
210676,275291,30881
219326,274412,294856
216412,274833,294768
218509,274091,292860
218665,274269,294833
102236,274086,247012
217896,271446,294763
217805,267710,272532
211447,269595,262748
214693,273440,293446
216122,260865,262050
215971,272836,276424
216118,272583,260531
216248,272742,292491
216107,272737,113731
216095,165434,203132
215810,271375,279124
215965,272567,291996
215655,271757,153079
214854,19027,289228
213272,268950,291924
213488,125296,291893
165294,267918,290916
212856,56576,290913
212201,270342,290491
212573,267916,282770
212051,269814,285814
212388,214046,242244
211791,253674,178238
208025,267237,290034
211484,269611,290135
83258,262732,289655
210758,269167,289152
209979,267358,289280
210633,267554,288931
207839,267829,250944
209705,267897,276068
209500,267901,288242
203049,267802,278844
209220,266443,288143
