Accuracy@1,Accuracy@5,Accuracy@10
304606,270179,263677
304802,270316,263967
305070,270406,263971
305095,270490,263999
305096,270495,264003
305294,270531,264019
305335,270654,264425
305433,270663,264560
305536,270670,264703
305537,270676,264705
305553,270861,264762
305704,270880,265427
306039,271017,265481
307991,271027,265947
308496,271029,265991
308500,271179,266172
309570,271298,266407
309907,271384,266475
310083,271634,266499
310290,271765,266516
310401,272046,266625
310636,272259,266828
310660,272331,266974
311129,272412,267103
311302,272631,267126
311303,272710,267174
311466,272833,267270
311602,272834,267466
311632,272868,267468
311687,273099,267507
311809,273117,267516
311817,273492,267680
311819,273521,267717
312097,273631,267752
312195,273678,267841
312346,273850,267886
312365,273919,267895
312528,274001,268303
312722,274022,268307
312956,274169,268410
312960,274188,268503
313182,274274,268543
313197,274295,268613
313593,274432,268649
313594,274532,268651
313787,274890,268787
313937,274931,268789
314079,274963,268853
314416,275070,269031
314914,275159,269305
315140,275207,269413
315948,275459,269533
316806,275484,269599
316811,275617,269950
317163,275681,270140
317843,275875,270177
318830,275900,270179
319188,275913,270316
320064,275979,270406
320484,276110,270490
320581,276346,270495
320636,276485,270531
321898,276506,270654
322525,276516,270663
323056,276531,270670
323092,276553,270676
323373,276564,270861
323995,276569,270880
324236,276760,271017
324497,276826,271027
324662,276854,271029
325012,276892,271179
325153,277072,271298
326672,277175,271384
326861,277235,271634
327113,277268,271691
327260,277314,271703
327332,277315,271765
327362,277356,272046
327365,277377,272259
328053,277437,272331
328654,277438,272412
328706,277442,272631
329058,277454,272710
329181,277539,272827
329216,277567,272833
329872,277668,272834
329916,277714,272868
330540,278081,273083
331310,278370,273099
331474,278376,273117
331676,278413,273280
331993,278625,273492
332003,278704,273521
332083,278780,273631
332259,278944,273678
332282,278959,273850
332389,278981,273919
332600,279013,273939
332700,279042,274001
332887,279052,274022
332917,279273,274169
333086,279356,274188
333323,279408,274274
333386,279441,274295
333448,279454,274432
333500,279501,274532
333893,279676,274538
333972,279712,274890
334067,279877,274931
334624,279917,274963
334723,280005,275070
335056,280708,275159
335134,280921,275207
335304,281352,275459
335382,281383,275484
335882,281695,275617
335928,281725,275681
335962,281912,275875
336054,283108,275900
336379,283313,275913
337203,283346,275979
337263,283688,276110
337269,283958,276178
338448,284028,276346
338825,284777,276485
338981,284858,276506
339116,285656,276516
339138,285773,276531
339342,286040,276553
339344,286063,276564
339345,286113,276569
339754,286687,276760
340054,287119,276826
340297,287149,276854
340603,287234,276892
340729,287307,277072
341212,287665,277175
341361,287694,277195
342192,288452,277235
342279,288468,277268
342282,288474,277314
342648,288480,277315
344401,288506,277356
344460,288669,277377
344516,288856,277437
344591,289244,277438
344597,289401,277442
344642,289467,277454
344878,289612,277539
345093,289752,277567
345296,290125,277668
345650,290204,277714
345682,290240,278081
346517,290320,278370
347022,290373,278376
347490,290397,278413
348205,290635,278625
348761,290759,278704
349978,291030,278780
350751,291209,278886
351494,291229,278944
352291,291253,278959
352694,291326,278981
355090,291354,279013
356414,291724,279042
356476,291726,279052
357026,291749,279273
358022,291788,279356
361177,291918,279408
361189,292187,279441
361292,292227,279454
361313,292321,279501
362133,292665,279676
362246,293315,279712
362291,293490,279877
362999,293513,279917
363801,293932,280005
364144,294171,280537
364761,294335,280569
364764,294368,280708
364766,294737,280921
364767,294761,280976
364768,294860,281011
364769,294986,281352
365462,295185,281383
365473,295232,281695
365772,295368,281725
365934,295483,281912
365961,295513,282441
366989,295681,283108
367414,295774,283313
36802,295856,283346
368417,296284,283688
368629,297186,283958
368710,297477,284028
369151,297605,284777
369226,297823,284858
369227,297911,285641
369228,298435,285656
372138,298473,285773
372599,298612,286040
372729,298698,286063
372760,298744,286113
372790,298942,286687
373036,299094,287119
373794,299241,287149
374628,299302,287234
375721,299436,287307
375830,299451,287495
376826,299686,287665
377019,300620,287694
377074,300641,288452
377155,301018,288468
377385,301091,288474
377600,301863,288480
378264,301911,288506
378344,302053,288669
378383,302802,288856
378482,302861,288964
379792,302950,289219
380730,302972,289244
380875,303263,289401
381006,303487,289467
381915,303818,289612
382175,304093,289752
383069,304606,290125
