Accuracy@1,Accuracy@5,Accuracy@10
122580,120739,120375
129525,122580,120739
129704,129525,122580
132591,129704,129525
133117,132591,129704
134371,133117,132591
135780,134371,133117
136585,135780,134371
138286,136585,135780
138540,136665,136585
142466,138223,136665
145086,138286,138223
145322,138540,138286
146546,140357,138540
147801,141956,140357
148388,142466,141956
148409,144717,142466
148786,145086,144717
148911,145322,145086
149908,146546,145322
150271,147801,146546
151673,147845,147801
151845,148388,147845
151991,148409,148388
152161,148786,148409
152388,148911,148786
152589,148972,148911
152631,149908,148972
152835,150271,149908
152873,151673,150271
152979,151845,151673
155213,151938,151845
155238,151991,151938
155347,152161,151991
155972,152388,152161
160167,152589,152388
160496,152631,152589
161217,152835,152631
164288,152873,152835
165148,152979,152873
170102,153535,152979
171667,155148,153535
175039,155213,155148
184447,155238,155213
185447,155347,155238
186884,155972,155347
193348,158573,155972
203384,160167,158573
210848,160496,160167
220172,161217,160496
220430,161502,161217
220686,164288,161502
222437,165148,163802
222987,170102,164288
224962,171667,165148
227295,175039,170102
229829,184447,171667
230817,185447,175039
233497,186884,184447
245734,193348,185447
246021,203384,186884
260751,210848,193348
261808,220172,203384
264563,220430,210848
264869,220686,220172
266996,222437,220430
269578,222987,220686
269867,224962,222437
269902,227295,222987
274986,228633,224962
279120,229829,227295
280783,230817,228633
282379,232712,229829
288198,233497,230817
289816,245734,232712
289818,246021,233497
297013,260751,238666
305788,261808,245734
308093,263837,246021
308386,264563,260751
310144,264869,261808
310704,266602,263837
311910,266996,264563
317139,269578,264869
317743,269867,266602
318397,269902,266996
318899,269912,269578
320468,270033,269840
324135,274986,269867
324190,279120,269902
324804,280783,269912
340323,282379,270033
340806,285172,274986
353349,287315,279120
353457,288198,280783
354022,289816,282379
354947,289818,285172
359332,297013,287315
368046,305788,288198
371684,308093,289816
371998,308386,289818
373195,310144,297013
374745,310704,298786
374964,311910,305788
376990,314130,308093
382189,314365,308386
389456,317139,309402
389967,317743,310144
391123,318397,310704
391384,318899,311910
394234,320468,314130
404594,322832,314365
407017,323634,317139
408721,324135,317743
,324190,318397
,324804,318899
,340323,320468
,340806,322832
,348488,323634
,352389,324135
,353349,324190
,353457,324804
,354022,340323
,354947,340806
,359332,348488
,368046,350855
,371684,352389
,371998,353349
,373195,353457
,374745,354022
,374964,354947
,376990,359332
,382189,368046
,386049,371684
,387444,371998
,387718,373195
,389456,374745
,389750,374964
,389967,376990
,391123,382189
,391384,386049
,394234,387444
,398588,387718
,404594,388971
,404600,389456
,407017,389750
,408721,389967
,,391123
,,391384
,,394234
,,398588
,,404594
,,404600
,,407017
,,408721
,,418129
,,419279
