Accuracy@1,Accuracy@5,Accuracy@10
109290,109290,102885
112337,112337,109290
116284,116284,112337
119085,119085,116284
122341,122341,119085
122772,122772,122341
126705,125437,122772
127308,126705,125437
128684,127308,126429
131516,128684,126705
134190,130043,127308
136244,130182,128684
137478,130854,130043
139528,131516,130182
140101,134190,130854
140425,136244,131516
141690,136337,134190
143430,137478,136244
148993,139528,136337
150626,139986,137478
155008,140101,139528
155273,140425,139986
157445,141690,140101
157506,143430,140425
158642,148993,141690
160242,150626,143430
162140,154730,148993
165180,155008,150626
16552,155273,154730
168226,157445,155008
168524,157506,155273
168682,158642,157445
169997,159176,157506
170731,160242,158642
175069,161095,159176
178534,161693,160242
180392,162140,161095
181308,165180,161693
182122,16552,162102
182714,168226,162140
183602,168524,165180
184345,168682,16552
185569,169997,168226
187762,170161,168524
188380,170731,168682
188652,174481,169997
188700,175069,170161
189588,178534,170731
189752,180392,174481
190288,181308,175069
190838,182122,178534
191684,182714,180392
191834,183602,181308
192633,184345,182122
193486,185216,182714
194917,185569,183602
194988,186025,184345
196691,186366,185216
199127,187762,185569
199179,188380,186025
200376,188652,186366
201391,188700,187762
2035,189588,188380
204489,189752,188652
204837,190288,188700
206178,190610,189588
206179,190838,189752
207350,191684,190288
208626,191834,190610
210491,192633,190838
210568,193486,191684
211003,193600,191834
211350,194209,192633
211664,19485,193486
211933,194917,193600
212894,194988,194209
213139,196691,19485
214392,198941,194917
214560,198971,194988
216483,199127,196691
217801,199179,198283
218053,200376,198941
218249,201391,198971
218302,202057,199127
218673,202297,199179
219273,203154,199364
219635,2035,200316
219913,203640,200376
219930,203950,201391
219946,204489,202057
219958,204837,202297
220368,206178,203154
220423,206179,2035
220473,207350,203640
220546,208103,203950
220557,208160,204489
220582,208392,204837
220694,208626,206178
220697,208804,206179
220767,210083,207350
221222,210491,208103
221337,210568,208160
221416,211003,208392
221493,211350,208626
221528,211433,208804
221649,211664,208934
221768,211933,210083
221860,212177,210491
221914,212894,210568
221977,213139,211003
222411,213645,211350
222627,213848,211433
222861,214271,211664
223056,214392,211933
223074,214560,212177
223116,216483,212894
223188,216860,213139
223299,217801,213448
223339,218053,213645
223405,218137,213848
223481,218249,214271
223653,218302,214392
223732,218467,214560
223886,218673,214919
223995,218882,216483
224335,219273,216860
224341,219386,217801
224428,219536,218053
224451,219635,218127
224546,219913,218137
224887,219930,218249
224951,219946,218302
225051,219958,218467
225190,220368,218673
225331,220423,218882
225425,220473,219273
225754,220546,219386
226217,220557,219536
226867,220582,219635
227617,220662,219874
227661,220694,219913
227983,220696,219930
228006,220697,219946
228120,220767,219958
228197,221222,220368
228204,221337,220423
228786,221416,220473
228863,221493,220546
228890,221521,220557
229084,221528,220582
229180,221649,220662
229240,221662,220663
229340,221768,220694
229684,221860,220696
229719,221914,220697
229807,221977,220767
229864,222153,221222
229983,222375,221337
230082,222391,221416
230179,222411,221493
230349,222558,221521
230360,222627,221528
230394,222861,221649
230449,223056,221662
230472,223074,221768
230879,223108,221860
231016,223116,221914
231103,223188,221977
231119,223299,222153
231163,223339,222375
231175,223375,222391
231182,223405,222397
231307,223481,222411
231327,223649,222558
231341,223653,222627
231502,223732,222861
231505,223808,223056
231510,223843,223074
231555,223846,223108
231636,223886,223116
232048,223995,223188
232076,224335,223299
232489,224341,223339
232777,224428,223375
233285,224451,223405
233313,224546,223481
234228,224568,223649
234345,224861,223653
234372,224887,223732
235195,224921,223790
235354,224951,223808
235613,225051,223843
235819,225190,223846
236006,225331,223886
236612,225425,223995
236628,225754,224335
236795,226124,224341
237124,226217,224428
237163,226277,224451
237273,226342,224546
237884,226718,224568
238157,226867,224861
238162,227023,224887
238299,227317,224921
238397,227617,224951
238452,227661,225051
238738,227721,225190
238909,227983,225331
239421,228006,225425
239945,228120,225754
240009,228197,226124
240135,228204,226217
240381,228475,226277
240574,228658,226342
241277,228760,226718
241384,228786,226867
242017,228863,227023
242225,228890,227317
242388,229084,227617
242421,229127,227661
242427,229180,227721
242446,229240,227868
242466,229340,227982
242765,229386,227983
242789,229473,228006
242819,229623,228120
242821,229684,228197
243209,229719,228204
243347,229789,228475
243758,229807,228658
243824,229864,228760
244145,229983,228786
245155,230082,228863
24521,230179,228890
245437,230349,229084
245457,230351,229127
245761,230360,229180
246131,230365,229240
246209,230394,229340
