Accuracy@1,Accuracy@5,Accuracy@10
190639,164449,159802
190700,164472,159884
191009,164779,159917
191208,164831,160045
191222,165015,160218
191297,165294,160270
191349,165434,160283
191639,165520,160312
191753,165533,160480
191804,165646,160853
192045,165697,160858
192805,165798,160860
192953,166222,160966
193312,166521,161414
193729,166961,161577
193795,166966,161672
193969,167049,161713
194175,167215,161910
194220,167554,162045
194574,167616,162179
194636,167622,162395
194639,167634,162530
194643,167644,162541
195552,167682,162548
195808,167706,162549
196075,167714,162867
196093,167826,162871
196140,168104,162882
196300,168209,162892
196303,168834,162914
196307,168847,163044
196334,169166,163050
197626,169331,163121
197722,169407,163192
197791,169446,163347
197969,169608,163443
197985,169831,163454
198375,169840,163495
198408,169932,163709
198424,169984,163789
198637,170061,163799
198643,170182,164324
198689,170191,164449
198783,170192,164472
198786,170237,164779
198792,170239,164831
198812,170310,165015
198894,170431,165294
198919,170552,165434
199013,170879,165520
199072,170885,165533
199215,171022,165646
199218,171049,165697
199376,171058,165798
199733,171073,166222
200456,171099,166519
200580,171359,166521
200685,171525,166961
200698,171770,166966
200801,171797,167049
200917,172314,167215
201085,172388,167554
201096,172516,167616
201203,172944,167622
201415,173014,167634
201423,173018,167644
201590,173020,167682
201698,173021,167706
201882,173031,167714
202221,173043,167826
202244,173053,168104
202245,173055,168209
202289,173079,168412
202373,173189,168834
202792,173295,168847
202815,173421,169166
203132,173425,169331
203256,173438,169365
203322,173492,169386
203713,174275,169407
203750,174349,169446
203765,174579,169608
203846,175180,169831
203941,175452,169840
204274,175459,169932
204285,175495,169984
204453,175496,170061
204642,175534,170182
204667,175575,170191
204682,175699,170192
205556,175700,170197
205908,175710,170237
206025,175850,170239
206143,176017,170310
206617,176282,170431
206949,176293,170552
207839,176516,170819
207928,176536,170879
207946,176595,170885
208025,176742,171022
208213,176837,171049
208568,177339,171058
208703,177359,171073
209500,177709,171099
209545,177749,171359
209705,178013,171525
209937,178238,171770
210633,178335,171797
210676,178508,172142
210758,178859,172284
211484,178945,172314
211529,179022,172388
211791,179316,172516
211808,179473,172944
211841,179689,173012
212035,179729,173014
212051,180241,173018
212201,180406,173020
212263,180497,173021
212545,181157,173031
212573,181160,173043
213272,181193,173053
213455,181758,173055
213488,181805,173079
214046,181941,173189
21417,182341,173295
214693,182458,173421
214854,182725,173425
215161,182993,173438
215810,183010,173492
215965,183093,174275
216095,183127,174327
216136,183142,174349
216248,183149,174579
216314,183617,175180
216412,183857,175244
216627,184444,175452
217011,184502,175459
217667,184559,175495
217790,184829,175496
217800,184971,175498
217805,185043,175534
217806,185069,175575
217874,185075,175699
217896,185086,175700
217973,185100,175710
218108,185102,175850
218339,185113,176017
218431,185124,176210
218509,185163,176282
218665,185170,176293
218730,185172,176502
219231,185177,176516
219326,185214,176536
219335,185330,176595
219607,185332,176742
219844,185334,176837
220002,185359,177339
220013,185376,177359
220257,185377,177709
220909,185397,177749
221114,185452,178013
221208,185694,178238
221690,185743,178335
221765,185745,178508
221767,185748,178859
221782,185759,178945
221828,185788,179018
222098,185871,179022
222197,185872,179316
222210,186061,179473
222264,186110,179689
222355,186122,179729
222369,186161,180241
222443,186188,180406
222975,186275,180497
223132,186329,181157
223169,186334,181160
223371,186473,181193
223558,186554,181758
223586,186663,181805
223686,186720,181830
223858,186754,181941
223869,186967,182341
224038,187226,182458
224399,187265,182725
224417,187824,182866
224429,188087,182921
224557,188130,182993
224958,188262,183010
226002,188276,183093
226261,188313,183127
226444,188376,183142
226496,188466,183149
226675,188597,183617
227066,188673,183685
227343,188728,183857
227559,188864,184444
227612,188910,184502
227876,188915,184559
228146,189284,184829
228844,189294,184971
228950,189394,185043
229031,189398,185058
229052,189620,185069
229261,189628,185075
229302,189666,185086
230080,189682,185100
230222,189723,185102
230225,189882,185113
230244,189944,185124
230857,190438,185163
230862,190639,185170
230931,190700,185172
231057,190982,185177
231107,191009,185214
231112,191193,185330
231117,191208,185332
