Accuracy@1,Accuracy@5,Accuracy@10
109290,109290,109290
112337,112337,112337
116284,116284,116284
119085,119085,119085
122341,122341,122341
122772,122772,122772
126429,125437,125437
126705,126429,126429
127308,126705,126705
128684,127308,127308
130182,128684,128684
131516,130043,130043
134190,130182,130182
136244,130854,130854
137478,131516,131516
140101,134190,134190
140425,136244,135971
141690,136337,136244
143430,137478,136337
148993,139986,137478
150626,140101,139986
155008,140425,140101
157445,141690,140425
158642,143430,141690
160242,148993,143430
161095,150626,148993
162102,155008,150626
162140,157445,155008
16552,157506,157445
168226,158642,157506
168682,159176,158642
169997,160242,159176
170161,161095,160242
170731,161693,161095
175069,162102,161693
178534,162140,162102
180392,165180,162140
181308,16552,165180
182122,168226,16552
182714,168682,168226
183602,168745,168682
184345,169997,168745
185216,170161,169997
185569,170731,170161
187762,175069,170731
188380,178534,175069
188652,180392,178534
188700,181308,180392
189588,181836,181308
189752,182122,181836
190288,182714,182122
190838,183602,182714
191684,184345,183602
191834,185216,184345
192633,185569,185216
193486,186025,185569
194209,187762,186025
19485,188380,186366
194917,188652,187762
194988,188700,188380
196691,189588,188652
198971,189752,188700
199127,190288,189588
199179,190610,189752
200376,190838,190288
201391,191684,190610
2035,191834,190838
204837,192633,191684
205731,193486,191834
206178,194209,192633
206179,19485,193034
208392,194917,193486
208626,194988,193600
210491,196691,194209
210568,198941,19485
211350,198971,194917
211664,199127,194988
211933,199179,196691
212894,200376,198941
214392,201391,198971
214560,202057,199127
216483,203154,199179
216860,2035,200316
217801,203640,200376
218053,203950,201391
218054,204837,202057
218249,205731,202297
218302,206178,203154
218467,206179,2035
218673,208103,203640
219273,208160,203950
219635,208392,204489
219913,208626,204837
219930,208804,205731
219946,208934,206178
219958,210491,206179
220368,210568,207350
220423,211003,208103
220473,211350,208160
220546,211664,208392
220557,211933,208626
220582,212177,208804
220694,212894,208934
220697,213139,210491
220767,213448,210568
221222,213645,211003
221337,213848,211350
221416,214271,211433
221493,214392,211664
221521,214560,211933
221528,214919,212177
221649,216483,212894
221768,216860,213139
221860,217801,213448
221914,218053,213504
221977,218054,213645
222411,218137,213848
222627,218249,214271
222861,218302,214392
223056,218467,214560
223074,218540,214919
223116,218673,215543
223188,218882,216483
223299,218884,216860
223339,219273,217801
223405,219386,218053
223481,219536,218054
223653,219635,218137
223732,219913,218249
223886,219930,218302
223995,219946,218467
224335,219958,218540
224341,220368,218673
224428,220423,218882
224451,220473,218884
224546,220546,219273
224568,220557,219386
224887,220582,219536
224951,220694,219635
225051,220696,219913
225190,220697,219930
225331,220767,219946
225425,221222,219958
226124,221337,220368
226217,221416,220423
226342,221493,220473
226867,221521,220546
227023,221528,220557
227317,221649,220582
227661,221768,220662
227983,221860,220694
228006,221914,220696
228120,221977,220697
228197,222153,220766
228204,222375,220767
228658,222391,221222
228786,222397,221337
228863,222411,221416
228890,222558,221493
229084,222627,221521
229180,222861,221528
229240,223056,221649
229386,223074,221768
229684,223108,221860
229807,223116,221914
229864,223188,221977
229983,223246,222153
230082,223299,222375
230179,223339,222391
230349,223375,222397
230360,223405,222411
230394,223481,222558
230449,223653,222627
230472,223732,222861
230879,223808,223056
230903,223886,223074
231016,223995,223108
231103,224335,223116
231119,224341,223188
231163,224428,223246
231175,224451,223299
231182,224546,223339
231307,224568,223375
231327,224571,223405
231341,224887,223481
231502,224921,223653
231505,224951,223732
231510,225051,223808
231555,225190,223886
231636,225331,223995
232048,225425,224335
232076,226124,224341
232489,226217,224428
232777,226277,224451
232997,226342,224546
233285,226718,224566
233313,226867,224568
234228,227023,224571
234345,227317,224861
234372,227661,224887
235195,227721,224921
235354,227982,224951
235613,227983,225051
235819,228006,225190
236006,228120,225331
236612,228197,225425
237124,228204,225966
237163,228475,226124
237884,228658,226217
238162,228760,226277
238299,228786,226342
238397,228863,226718
238452,228890,226867
238738,229084,227023
238909,229127,227317
239300,229180,227661
239945,229240,227721
240009,229340,227868
240135,229386,227982
240381,229473,227983
241208,229623,228006
241277,229684,228120
