Accuracy@1,Accuracy@5,Accuracy@10
117675,117675,117675
169817,141934,141934
172286,142136,142136
190722,158644,150243
192368,167618,158644
194246,169817,167618
194374,172286,169817
205717,182066,172286
209799,184837,182066
223576,190722,184837
224242,192368,190722
224256,194246,192368
225540,194374,194246
225695,201354,194374
226445,205717,201354
227072,209799,205717
228808,223314,207568
228821,223576,209799
228835,224242,213955
229220,224256,223314
229524,224758,223576
229649,225511,224242
230033,225540,224256
230306,225695,224758
231058,226445,225511
231110,226742,225540
231353,227072,225695
231402,227249,226445
232637,227271,226742
232719,228131,226858
232757,228344,226871
232894,228604,227072
233157,228808,227249
233376,228821,227271
233400,228835,227951
233612,229220,228131
234078,229524,228321
234294,229538,228344
234758,229563,228604
235259,229649,228808
235270,230033,228821
235620,230306,228835
235749,230486,229220
235773,231058,229524
236380,231071,229538
236389,231110,229554
236744,231237,229563
237550,231353,229649
237569,231395,230033
237748,231402,230084
238453,231480,230158
238720,232221,230306
238935,232439,230486
239027,232637,231058
239199,232719,231071
239760,232757,231110
239920,232894,231237
240431,232898,231353
240895,233157,231395
241344,233376,231402
241489,233400,231480
241612,233612,232221
242455,233871,232439
243368,234078,232637
243394,234294,232719
243717,234522,232757
243982,234531,232894
244115,234758,232898
244375,234796,233157
244389,235038,233376
244916,235059,233400
245465,235259,233612
245624,235270,233871
245629,235544,234064
245812,235620,234078
246046,235749,234294
246174,235757,234442
246969,235773,234522
247129,236380,234531
247384,236389,234758
248324,236565,234796
250216,236742,235038
251494,236744,235050
251810,236786,235059
251960,236984,235259
252043,237018,235270
252148,237427,235504
252318,237550,235544
253873,237569,235620
253884,237582,235707
254933,237748,235749
254979,237869,235757
255309,238453,235773
256167,238712,235957
257028,238715,235964
257044,238720,235973
257475,238935,236018
258047,239027,236190
258394,239070,236380
258582,239190,236389
258585,239199,236564
258633,239266,236565
258654,239268,236742
258898,239546,236744
259650,239597,236786
259776,239760,236984
259874,239920,237018
260249,240285,237019
260681,240431,237190
260818,240895,237427
261160,241040,237550
261314,241344,237569
261320,241489,237582
261440,241612,237748
261726,241650,237869
261772,241776,238453
261809,241792,238712
263596,241949,238715
263725,242199,238720
263851,242455,238935
263913,242846,239027
264303,243248,239070
264654,243269,239098
264836,243368,239190
264975,243394,239199
265244,243717,239266
265245,243974,239268
265403,243981,239546
265782,243982,239597
265905,244115,239759
266257,244375,239760
266795,244389,239920
267563,244501,240285
267570,244665,240431
267581,244916,240895
267762,245465,241040
268034,245499,241344
268537,245510,241489
268916,245624,241612
269124,245629,241650
269129,245812,241776
269334,246027,241792
269646,246046,241949
269923,246174,242032
270077,246193,242199
270451,246507,242455
270563,246810,242667
270695,246969,242846
270696,247126,243141
271109,247129,243248
271591,247384,243269
271725,247641,243368
271825,248324,243394
272114,248817,243464
272130,249728,243717
