Accuracy@1,Accuracy@5,Accuracy@10
100100,100100,100100
100244,100244,100244
100593,100593,100593
100763,100763,100763
100963,100963,100963
102236,101225,101225
105668,102020,102020
10694,102236,102236
107621,102281,102281
107923,102590,102590
108030,103450,103450
108065,104941,104021
108121,105668,104941
110589,105738,105651
111441,105743,105668
112921,105761,105738
113673,106228,105743
117694,10694,105761
117960,107587,106228
119181,107621,10694
119251,107923,107373
120223,108030,107587
120432,108065,107621
120561,108102,107923
124182,108121,107924
125326,108247,108030
126342,109145,108065
127659,109280,108102
127665,110015,108121
127799,110589,108247
129725,110599,109145
130472,110774,109280
130725,111441,110015
130922,112921,110589
133191,113247,110599
133481,113592,110774
133525,113673,111441
133530,114499,112921
133609,114582,113247
133834,115524,113592
133888,115526,113673
134536,117694,114499
134736,117960,114582
134985,119181,115524
135053,119251,115526
135061,120223,117053
135168,120269,117694
135278,120432,117960
135326,120561,119181
135526,120615,119251
135550,123356,120223
135565,124182,120269
135612,125326,120432
135816,126342,120561
135824,126351,120615
135841,127659,123356
136312,127665,124182
136353,127799,125296
136598,128843,125326
137114,128990,126342
137167,129336,126351
137244,129725,127659
137427,130472,127665
137474,130530,127799
137732,130725,128843
137756,130890,128990
138088,130922,129336
138325,131073,129725
138566,132827,130472
138767,133191,130530
138855,133277,130725
138875,133481,130890
138888,133486,130922
138910,133489,131073
138937,133518,132827
138943,133525,133191
138944,133530,133277
139000,133609,133481
139140,133618,133486
139145,133810,133489
139158,133834,133517
139170,133888,133518
139668,133925,133525
139675,134257,133530
139677,134523,133555
139694,134536,133609
139706,134713,133618
139732,134736,133810
139741,134741,133834
139818,134930,133888
139822,134985,133925
139889,135053,134257
139899,135061,134523
139915,135091,134536
139938,135112,134676
140080,135168,134713
140111,135278,134736
140164,135326,134739
140167,135500,134741
140183,135515,134742
140214,135526,134930
140289,135550,134985
140292,135565,135053
140465,135612,135061
140548,135816,135091
140553,135824,135112
140777,135841,135122
141253,135884,135168
141277,136312,135278
141400,136353,135326
141492,136598,135500
141501,136618,135515
141906,137114,135526
142508,137167,135550
143025,137204,135565
143073,137244,135612
143481,137427,135816
144941,137474,135824
145784,137732,135841
146116,137756,135884
147181,138088,136312
147429,138318,136353
147767,138323,136598
148118,138325,136618
148419,138566,137114
148617,138767,137167
148635,138855,137182
148954,138875,137204
149496,138880,137244
149540,138888,137427
149633,138910,137474
149797,138930,137688
149800,138937,137732
149803,138943,137756
149941,138944,137954
150083,139000,138088
150698,139007,138318
150989,139140,138323
151024,139145,138325
151187,139150,138566
