Accuracy@1,Accuracy@5,Accuracy@10
113342,107337,107337
118049,108792,108792
119192,113342,113342
127971,116892,116892
128804,118049,118049
130470,119192,119192
136515,127971,125866
142490,128804,127971
142593,130470,128804
148094,136515,130470
148532,142490,136515
150870,142593,142490
153365,143358,142593
154904,148094,143358
164437,148532,145890
169839,150870,148094
174014,153365,148532
175821,153432,150870
177368,154904,153365
182914,158243,153432
185202,164437,154904
185204,169839,158243
188372,174014,164437
196676,175821,169839
197238,177368,174014
199964,180176,175821
201774,182914,177368
207909,185202,180176
210443,185204,181864
210451,188320,182914
211181,188372,185202
211202,196676,185204
211983,197238,187036
212594,199964,188320
213050,201774,188372
213185,202414,192646
214381,207909,196676
214807,210443,196884
217378,210451,197238
218929,210854,199964
219437,210988,201774
219558,211048,202414
219641,211181,207909
220471,211202,210443
222783,211536,210451
222791,211696,210854
223015,211983,210988
223512,212594,211048
224941,213050,211181
225401,213185,211202
225404,214381,211536
225593,214807,211696
225677,217378,211983
225997,218929,212594
226022,219437,213050
226229,219558,213185
226369,219641,214381
228968,220465,214807
229377,220471,217378
230071,220642,218929
230489,221268,219305
231776,221411,219437
231877,222783,219558
231884,222791,219641
232475,223015,220465
232617,223512,220471
232965,224122,220642
233351,224941,221268
233485,225266,221411
233638,225329,222783
233844,225401,222791
233969,225404,222863
234119,225593,223015
234271,225677,223512
234437,225946,223926
234732,225997,224122
235219,226007,224941
235617,226016,225266
235806,226022,225329
235847,226090,225401
236419,226229,225404
236630,226363,225593
236669,226369,225677
236689,228282,225946
236724,228287,225997
236808,228968,226007
237138,229172,226016
237517,229181,226022
238847,229377,226090
239220,229520,226229
240817,229680,226363
241062,229776,226369
241490,229841,226973
241720,230071,227914
242003,230489,227965
242030,230912,227974
242263,231606,228282
242388,231776,228287
242414,231877,228968
242484,231884,229172
242716,231925,229181
242838,232093,229377
243232,232163,229520
243558,232475,229680
244108,232617,229776
244318,232685,229841
244472,232965,230071
244574,233099,230120
244931,233303,230489
245185,233351,230912
245278,233485,231192
245388,233595,231606
245523,233598,231776
246274,233638,231787
246505,233844,231877
247069,233867,231884
247237,233969,231925
247444,234119,232093
247558,234240,232163
247649,234271,232475
248167,234437,232499
248266,234732,232617
248551,234823,232685
248731,235219,232688
248921,235348,232965
249286,235617,233099
249608,235806,233303
249880,235847,233351
250172,236312,233485
250976,236419,233595
251084,236630,233598
251270,236669,233638
251442,236689,233844
251583,236724,233867
252245,236808,233969
252251,237138,234119
252422,237517,234240
252424,238847,234271
252464,239220,234437
252747,239231,234732
252749,239482,234823
253056,240142,235219
253057,240817,235324
253058,241062,235329
253214,241144,235348
253254,241380,235617
253294,241443,235806
253673,241490,235847
253720,241671,236312
254607,241720,236419
254861,242003,236630
255000,242030,236634
255282,242263,236669
256159,242388,236689
256169,242414,236724
256173,242484,236808
256346,242603,236937
256770,242716,237138
256825,242838,237517
256845,243012,237986
256870,243232,238847
257056,243529,239141
257188,243558,239220
257237,243894,239231
257238,244108,239477
257534,244318,239482
257614,244396,239965
257967,244472,240142
258134,244574,240817
258727,244931,241062
258975,245185,241144
258978,245278,241380
259003,245388,241443
259141,245523,241490
259910,245590,241671
260076,245783,241720
260123,246274,242003
260407,246505,242030
260761,246541,242263
261354,247069,242388
261576,247237,242414
261854,247290,242484
262117,247318,242603
262925,247444,242716
262939,247557,242838
262984,247558,243012
263518,247649,243232
263529,247728,243529
263589,248167,243558
263620,248266,243894
263971,248467,244108
264425,248551,244318
264560,248731,244396
264762,248921,244472
265481,249001,244574
265947,249210,244597
265991,249286,244931
266407,249608,245185
266475,249880,245278
266516,250172,245388
266974,250782,245523
267103,250859,245590
267270,250976,245783
267466,251007,246235
267468,251084,246274
267752,251270,246505
267886,251442,246541
267895,251583,247069
268307,251603,247083
268389,252245,247216
268503,252251,247237
268543,252416,247290
268613,252422,247318
268651,252424,247444
268787,252460,247549
268789,252464,247557
269305,252678,247558
269533,252747,247649
269599,252749,247728
270177,253056,247866
270316,253057,248167
270406,253058,248266
270490,253214,248467
270531,253229,248551
270654,253254,248731
270663,253259,248921
270670,253294,248950
270676,253673,249001
270861,253720,249003
270880,253964,249210
271017,254607,249286
271029,254808,249517
271179,254861,249608
