Accuracy@1,Accuracy@5,Accuracy@10
364761,277888,271027
364764,278370,270406
364766,277377,271179
364769,278981,270670
219305,280921,271634
365462,278376,259687
365772,277438,253229
365807,277567,267507
365473,278625,188320
366989,279917,271904
344401,281352,271697
368290,283313,222783
368417,279273,272259
369151,283688,267038
369226,278959,272631
368710,273850,253056
370355,277356,271692
338975,283108,272868
372760,276110,272833
372138,273678,272834
374628,280569,254497
373253,284993,271691
373036,279877,273117
353305,278944,273083
365961,285656,272046
375721,108792,273280
376826,279013,268529
377385,268789,271310
377155,68194,273313
99718,285641,273521
379042,36802,273631
378482,279441,273919
368629,279052,258391
378264,251270,273939
339342,285773,274169
382840,262925,274538
376448,276892,273661
381333,271765,274344
339344,214807,236808
381006,270531,274696
384381,287119,274271
377600,278704,274931
345296,274532,245278
385939,287149,274890
385070,276416,271029
386260,278886,274274
386778,287694,273099
387144,284858,270495
379792,288452,254861
384315,288480,273354
387338,287307,262981
378383,289219,270676
324435,275070,270316
389773,202414,275459
383392,289470,274001
385253,288506,275484
388574,279356,180176
391035,148532,267884
391269,84620,266172
391408,289401,275681
391404,289244,268503
391398,290240,269413
391413,290204,275913
391675,290216,276826
380966,290397,276683
391364,290320,276760
392420,279408,276531
391254,142593,276553
384886,228695,276506
388105,290635,276854
392616,290759,276485
392811,291030,276516
387315,291354,276564
392839,289752,277285
392784,291918,277235
389910,277355,277314
393156,292119,277668
393681,292187,277442
383305,291486,261206
393727,275979,277437
393856,72872,277539
394473,211983,277268
392498,290568,278413
395411,281383,279501
395169,274432,281011
403191,235554,277474
399560,72905,276178
396316,293513,77217
384175,288468,245572
404163,294053,279329
404776,292227,279313
406912,294335,277888
392774,260407,278370
406623,294368,277377
407457,295513,278981
407479,295681,280921
408146,295774,173888
358376,295856,275617
408608,185202,283346
408298,290395,278376
407270,188372,277438
411006,297507,277567
411058,295185,278625
409603,297605,279917
412885,297477,281352
413199,296284,277454
413335,246505,283313
413334,299302,283958
413331,280005,279273
413325,119192,283688
413316,295959,278959
413457,298473,282441
413455,298805,273850
414455,299686,277356
414957,298612,279712
409029,299094,283108
412584,299241,276110
414134,252390,275900
336054,298942,273678
420052,301018,280569
404543,279454,284993
420182,294986,279877
377113,301684,278944
421045,69814,285656
416799,302053,108792
425907,225401,279013
339754,302861,268789
426009,298435,68194
,285223,285641
,304606,36802
,305070,279441
,305444,279052
,305537,280537
,305536,251270
,305553,285773
,305294,262925
,304093,276892
,305230,286763
,305095,271765
,297480,214807
,294737,286063
,305224,270531
,213050,287119
,212594,278704
,305096,278489
,307947,274532
,307681,287149
,292665,276416
,308057,278886
,308500,218562
,247216,287694
,308496,284858
,291253,281695
,308270,288452
,288824,288480
,107337,277072
,310290,287307
,310401,288857
,310912,289219
,311216,275070
,311231,202414
,305433,289470
,311129,288506
,311303,279356
,311292,148532
,311302,84620
,311466,289401
,311602,289244
,291749,290240
,311746,290204
,311632,290216
,311819,290397
,311687,290320
,309570,279408
,288669,142593
,298744,228695
,311974,290635
,312097,290759
,277098,280277
,312112,291030
,311973,291354
,118049,289752
,312528,291209
,307991,288474
,311809,291726
,312722,291918
,312810,277355
,313182,292119
,309907,292187
,312956,291486
,312734,275979
,312346,72872
,313787,211983
,311817,290568
,314079,281383
,314066,274432
,314064,235554
,313594,278081
,314914,286040
,315326,72905
,316811,293513
,312830,288468
,313593,294053
,317782,292227
,294860,294335
,316938,260407
,294761,294368
,319582,295513
,218929,295681
,313846,295774
,299451,295856
,320581,185202
,320484,290395
,297633,188372
,321359,297507
,316238,295185
,312365,297911
,322137,297605
,284777,298424
,314416,297477
,243529,296284
,316806,246505
,322253,299302
,322222,280005
,315140,119192
,312960,295959
,322438,298473
,323056,298805
,323219,299686
,317163,298612
,323373,299094
,320066,299241
,320064,252390
,323535,301091
,323995,298942
,322966,301018
,318830,279454
,324497,185934
,324892,294986
,289868,301684
,276346,69814
,325383,302053
,325153,225401
,284028,302861
,297511,298435
,298698,285223
,307302,300995
,326479,303499
,327113,304802
,316712,304606
,326672,305070
,326861,305444
,327974,305537
,327362,305536
,305672,305553
,328290,305294
,324236,304093
,300620,305230
,150870,305332
,329181,305095
,328706,297480
,327332,294737
,322525,305224
,329058,307403
,330299,213050
,319893,212594
,327560,305096
,331474,307947
,330757,307681
,330540,292665
,332003,308057
,332083,308500
,331993,298143
,332600,247216
,332700,308496
,332599,291253
,332709,308270
,332917,288824
,332830,107337
,333086,310290
,332282,310401
,333386,283503
,332389,310912
,333893,311216
,319188,311231
,334067,305433
,334420,311129
,324662,311303
,334723,311292
,334624,311302
,334865,311462
,335589,311466
,329216,311602
,335882,291749
,335304,311746
,335172,311632
,272331,310636
,329872,311819
,320636,311687
,335134,309570
,337263,288669
,337499,298744
,335887,311974
,335373,312097
,338448,277098
,275071,312112
,338825,311973
,329456,309753
,338937,118049
,339116,312528
,338981,307991
,339345,311809
,333323,312722
,333759,312810
,339941,313182
,339655,309907
,340248,312956
,340603,312734
,65899,313197
,327260,312346
,270490,313444
,243894,313787
,334746,311817
,341212,314079
,341361,314066
,341134,314064
,336379,313594
,342279,314914
,342192,315326
,341958,316811
,341190,312830
,341402,317051
,342648,313593
,335307,317782
,333630,294860
,339138,316938
,317219,294761
,335056,315932
,344516,309269
,344597,319582
,344642,218929
,344591,313315
,87238,313846
,344686,299451
,336485,320581
,344392,320484
,344487,297633
,344460,321359
,341895,321614
,345924,316238
,345892,312365
,322912,322137
,175821,284777
,347022,314416
,340297,243529
,347490,316806
,352291,322253
,351494,322222
,352487,315140
,348164,312960
,352860,322438
,352694,303454
,347756,323056
,353523,323219
,352880,323092
,350751,317163
,281912,323373
,350312,320066
,355524,320064
,355090,323535
,356476,323995
,343331,322966
,357138,318830
,354745,321754
,331948,324497
,349978,324892
,345682,289868
,359289,276346
,357026,325383
,342282,324345
,345093,325153
,293932,284028
,359101,297511
,332259,298698
,27096,307302
,361189,326200
,361177,326479
,346517,327113
,361292,316712
,362291,326672
,275159,324254
,362999,326861
,335962,327974
,337269,327362
,362625,305672
,363801,328290
,362246,324236
,361004,328396
,360872,300620
,340729,150870
,364761,328053
,364764,329181
,364766,328864
,364769,328706
,219305,329576
,365462,327332
,365772,322525
,365807,328909
,365473,330268
,366989,329058
,367120,330299
,96320,319893
,367414,327560
,344401,331698
,367848,331474
,368290,330757
,368417,330540
,367809,332003
,369152,332083
,369151,331993
,369228,332600
,369227,332700
,369226,332599
,356414,210451
,369599,332709
,363309,332917
,368710,332830
,370355,333086
,338975,332282
,372599,333386
,372760,332389
,372729,333500
,372138,333893
,333972,333914
,373794,319188
,364116,334067
,374628,334420
,374948,324662
,353084,334723
,373253,334624
,375619,334865
,373036,335589
,375830,329216
,373467,335882
,353305,335304
,365961,335172
,375721,272331
,376826,329872
,377385,306039
,377155,336624
,99718,320636
,378344,325241
,379042,335134
,378081,337203
,372790,337263
,377472,337499
,378482,335887
,368629,335373
,378264,338448
,339342,275071
,382840,338825
,376448,329456
,383069,338937
,113342,339116
,381333,338981
,383074,339345
,383328,333323
,339344,333759
,380533,339941
,381006,339655
,385570,116892
,384381,340248
,245388,340603
,377600,65899
,345296,327260
,386594,270490
,385939,243894
,385070,334746
,386260,341212
,378168,341361
,386778,341134
,387144,336379
,386220,342279
,387518,342192
,379792,341958
,387980,341190
,372560,341402
,383189,342648
,382175,335307
,384315,333630
,387338,343816
,388990,339138
,378383,344324
,386893,317219
,324435,335056
,389773,344516
,383392,344597
,385253,343932
,388574,344642
,391035,344591
,383369,87238
,391269,344686
,391408,336485
,391404,317255
,391398,344392
,391413,344487
,377019,344460
,391675,341895
,391722,345924
,380966,345892
,391892,322912
,259141,175821
,391050,347022
,384887,348761
,391364,340297
,390514,347490
,392420,352291
,387204,351494
,391254,352487
,392229,348164
,391459,352860
,392488,352694
,384886,347756
,388105,345979
,392616,353523
,392610,352880
,392811,350751
,387315,281912
,392839,350312
,392784,355524
,389910,355090
,393156,356476
,393681,355149
,383305,343331
,393729,357138
,39934,354745
,393727,358188
,393856,331948
,393723,349978
,394473,345682
,388402,359289
,392498,357026
,391627,342282
,395411,345093
,394851,293932
,398386,359101
,395169,332259
,399151,27096
,399563,361189
,388628,361177
,403346,346517
,403191,361292
,399560,359869
,399547,356571
,399562,362291
,396316,275159
,384175,362999
,404163,335962
,404776,337269
,406912,362625
,392774,350362
,406623,363801
,389491,362246
,407457,361004
,407479,360872
,407555,333448
,408146,340729
,358376,364761
,408608,364764
,408298,364766
,408957,364769
,407270,219305
,394803,365462
,411006,365772
,411058,365807
,409603,365473
,410683,366989
,412885,367120
,412880,96320
,413195,367414
,413197,344401
,413199,367848
,413338,368290
,413335,368417
,413334,367809
,413333,369152
,413331,369151
,413328,369228
,413325,369227
,413316,369226
,413457,356414
,413455,369599
,408505,363309
,414455,368710
,414957,370355
,411452,338975
,409029,372599
,412584,372760
,414134,372729
,336054,372138
,420052,333972
,404543,373794
,420182,364116
,377113,374628
,421045,374948
,422090,353084
,416799,373253
,421255,375619
,425516,373036
,425907,375830
,339754,373467
,426009,353305
,425999,365961
,,375721
,,376826
,,377385
,,377155
,,99718
,,378344
,,340054
,,379042
,,378081
,,372790
,,377472
,,378482
,,368629
,,378264
,,339342
,,382887
,,382840
,,376448
,,383069
,,113342
,,381333
,,383074
,,383328
,,339344
,,380533
,,381006
,,385570
,,384381
,,245388
,,377600
,,345296
,,386594
,,385939
,,385070
,,386260
,,378168
,,386778
,,387144
,,386220
,,387518
,,379792
,,387980
,,372560
,,383189
,,382175
,,384315
,,387338
,,388990
,,378383
,,386893
,,324435
,,387641
,,389773
,,383392
,,385253
,,390713
,,390735
,,388574
,,391035
,,383369
,,391269
,,391408
,,391404
,,391398
,,391413
,,377019
,,391675
,,391722
,,380966
,,391892
,,259141
,,391050
,,384887
,,391364
,,390514
,,392420
,,387204
,,391254
,,365934
,,392229
,,391459
,,392488
,,384886
,,388105
,,392616
,,392610
,,392811
,,392389
,,387315
,,392839
,,392785
,,380875
,,392784
,,389910
,,393156
,,393681
,,383305
,,393729
,,39934
,,393919
,,393727
,,393856
,,393723
,,393728
,,394473
,,393792
,,388402
,,392498
,,391627
,,395411
,,394851
,,398386
,,398046
,,393833
,,395169
,,399151
,,399563
,,388628
,,403346
,,403191
,,399560
,,403941
,,398176
,,399547
,,399562
,,396316
,,384175
,,403102
,,404163
,,404776
,,405244
,,406912
,,392774
,,406623
,,389491
,,407457
,,407479
,,407555
,,408146
,,358376
,,408608
,,407862
,,408298
,,408957
,,407270
,,394803
,,409239
,,411006
,,411058
,,409603
,,410683
,,412885
,,412880
,,413195
,,413197
,,413199
,,413200
,,413338
,,413335
,,413334
,,413333
,,413331
,,413328
,,413325
,,413316
,,413457
,,413455
,,408505
,,414455
,,414957
,,411452
,,409029
,,412584
,,414134
,,336054
,,420052
,,404543
,,420182
,,377113
,,422042
,,421045
,,422090
,,358407
,,416799
,,421255
,,425516
,,423012
,,425907
,,339754
,,426009
,,425999
