Accuracy@1,Accuracy@5,Accuracy@10
226675,170239,171797
227319,171770,175534
227738,183093,175699
227735,143025,175498
228146,102287,175495
165697,96490,172142
149316,183925,175700
224127,162541,154667
227612,181830,170237
226702,184444,134257
228641,153115,175850
229052,141253,176595
230170,153881,176210
230225,180241,176742
216463,154043,176837
230222,185100,177339
222098,184829,144469
230857,185058,177359
230862,185178,170310
231057,185397,177749
229302,165533,82296
231112,185359,178440
231757,114582,172314
228844,184296,179022
231360,185124,179018
232246,143413,172284
232015,186061,87522
232256,151187,141517
218108,185069,179729
232827,186275,165758
230931,185102,180497
232638,186754,180406
232360,186329,147767
232790,186959,178730
233006,186957,133277
232941,185113,60557
232711,126342,181157
232297,185086,181160
233646,155814,177709
233913,185872,92095
234163,185871,181193
232021,178859,178508
8112,171022,130725
233941,186188,181758
238218,188313,133530
231143,188207,181915
188276,151683,137114
186122,188376,181805
241193,188130,151988
7845,187824,173079
222264,188466,181941
215161,187265,182341
234182,186663,182725
232773,188915,182923
243266,185748,173081
243147,174349,182739
239442,189083,58779
37839,186975,182948
244020,188910,183010
239833,189620,154447
242800,189666,182921
244681,190781,120269
244716,189628,183576
233953,190639,68357
245777,191222,175244
245250,193200,183617
243712,191349,183149
45186,190700,97006
246635,190982,183857
247547,169407,174275
164449,182108,178335
29379,193795,162549
170431,194636,170239
248254,194643,171770
248899,148011,183093
170879,193312,143025
249155,193969,102287
66646,195432,96490
251327,191297,183925
251572,70410,162541
251629,191804,22243
252383,193482,181830
255448,176293,184444
252415,195828,153115
256087,153689,141253
256574,195808,153881
256759,188864,180241
256578,189284,154043
256576,196334,185100
256571,196446,184829
75794,196646,185058
239347,196631,185178
256879,55875,185169
88265,196075,185397
33737,189638,165533
258792,195848,185359
233559,197142,185332
256867,197483,185334
261002,36343,114582
261797,197626,184296
262877,197791,186110
236878,197722,185124
190438,197985,143413
264120,71065,186061
120561,197951,151187
264770,34934,185069
264720,198421,186291
264747,198408,185452
176516,198637,185172
264997,198668,186275
265188,198684,185102
265394,198678,186754
262794,198792,186329
260816,198783,186959
266085,198689,186957
265645,198932,186796
266646,196307,185113
267090,199376,186967
267002,198894,126342
255932,199055,185086
263935,199067,155814
261530,164324,185872
267802,176017,185871
267616,199733,178859
267554,196300,171022
269611,102590,186188
253674,199218,188313
266931,198375,188207
269524,198318,151683
269814,172491,188376
267918,200698,188130
268950,200686,187824
19027,194220,188466
165434,200917,185745
272742,190437,187265
102281,201203,186663
272366,191193,188915
273440,96273,185748
267710,189882,174349
271446,188728,185759
274269,191208,189083
267776,201415,186975
275291,201085,188910
274412,139818,189620
97228,201590,189666
275360,201698,185075
275286,158008,190781
274511,153252,189628
276364,132121,190639
276744,56946,191222
277556,202266,193200
279425,202244,191349
280755,202402,190700
239490,202289,190982
283851,135612,169407
267369,202792,182108
50607,202373,193795
285645,200942,194636
285573,202767,194643
285852,202451,194913
285854,203256,148011
286221,203263,193312
286845,203322,193969
278844,120223,195432
288242,200850,191297
250944,203941,70410
289280,203713,191804
289655,203750,193482
178238,203735,176293
290491,203846,195828
291893,101225,153689
153079,201718,195808
289228,194639,188864
291996,204642,189284
113731,201063,196334
292491,201426,196446
260531,205314,196646
293428,204453,196631
294856,205600,196093
30881,202815,55875
262511,205908,196075
251789,205906,189638
296229,191009,195848
295905,205951,197142
249593,183736,197483
297645,195552,36343
298520,189394,197626
297734,189944,197791
297709,163660,197722
299127,186720,197985
299155,75800,71065
295629,202914,197951
188595,206617,34934
296781,79112,198421
297116,63573,198408
