Accuracy@1,Accuracy@5,Accuracy@10
120375,120375,120375
122580,120739,120739
129525,122580,122580
129704,129525,129525
132591,129704,129704
134371,132591,132591
135780,133117,133117
136585,134371,134371
136707,135780,135780
138540,136585,136585
141956,136707,136707
142466,138223,138223
145086,138286,138286
145322,138540,138540
146546,140357,140357
147801,141956,141956
148409,142466,142466
148786,144717,144717
149908,145086,145086
150271,145322,145322
151845,146546,146546
151938,147801,147801
151991,148409,147845
152161,148786,148388
152388,149908,148409
152631,150271,148727
152835,151845,148786
152873,151938,148972
155213,151991,149560
155238,152161,149908
160167,152388,150271
160496,152631,151673
161217,152835,151845
161502,152873,151938
165148,152979,151991
170102,153535,152161
171667,155148,152388
175039,155213,152589
184447,155238,152631
186884,155347,152835
193348,155972,152873
203384,160167,152979
210848,160496,153535
220172,161217,155148
220430,161502,155213
220686,164288,155238
222437,165148,155347
222987,170102,155972
224962,171667,158573
227295,175039,160167
229829,184447,160496
230817,185447,161217
233497,186884,161502
245734,193348,164288
260751,203384,165148
261808,210848,170102
264869,220172,171667
266996,220430,175039
269578,220686,184447
269867,222437,185447
269902,222987,186884
269912,224962,193348
272591,227295,203384
274986,228633,206732
279120,229829,210848
280783,230817,220172
287315,233497,220430
288198,238666,220686
289816,245734,222437
289818,260751,222987
297013,261808,224962
308093,264869,227295
308386,266996,228633
309402,269578,229829
310144,269867,230817
310704,269902,233497
311910,269912,238666
317139,272591,244321
317743,274986,245734
318397,279120,260751
318899,280783,261808
320468,282379,264869
323634,285172,266996
324135,287315,269578
324190,288198,269867
324804,289816,269902
340323,289818,269912
340806,297013,270033
349636,305788,272591
353349,308093,274986
353457,308386,279120
354947,309402,280783
359332,310144,282379
368046,310704,285172
371684,311910,287315
373195,314130,288198
374745,314365,289816
374964,317139,289818
382189,317743,297013
389456,318397,305788
389967,318899,308093
391123,320468,308386
391384,322832,309402
404594,323634,310144
407017,324135,310704
408721,324190,311910
,324804,314130
,340323,314365
,340806,317139
,348488,317743
,349636,318397
,349764,318899
,350855,320468
,353100,321641
,353349,322832
,353457,323634
,354022,324135
,354947,324190
,359332,324804
,368046,340323
,371684,340806
,371998,348488
,373195,349636
,374745,349764
,374964,350855
,376990,353100
,382189,353349
,387718,353457
,389456,354022
,389967,354947
,391123,359332
,391384,368046
,394234,371684
,398588,371998
,404594,373195
,404600,374745
,407017,374964
,408721,376990
,419279,382189
,,386049
,,387718
,,388971
,,389456
,,389967
,,391123
,,391384
,,394234
,,398588
,,404594
,,404600
,,407017
,,408721
,,413378
,,419279
