Accuracy@1,Accuracy@5,Accuracy@10
100100,100100,100100
100244,100244,100244
100593,100593,100593
100763,100763,100763
100963,100963,100963
102236,101225,101225
102590,102236,102236
103450,102281,102281
10694,102590,102590
107621,103450,103450
107923,104941,104021
108065,105738,104941
108121,105761,105738
109145,106228,105761
110589,10694,106228
110774,107587,10694
112921,107621,107587
113247,107923,107621
115526,108065,107923
117960,108121,108030
119181,109145,108065
119251,109280,108121
120223,110015,109145
120269,110589,109280
120432,110599,110015
120561,110774,110589
124182,111441,110599
125326,112921,110774
126342,113247,111441
127665,113592,112921
127799,114499,113247
128990,114582,113592
129547,115524,114499
129725,115526,114582
130472,117960,115524
130922,119181,115526
131073,119251,117960
133191,120223,119181
133481,120269,119251
133518,120432,120223
133525,120561,120269
133530,120658,120432
133609,124182,120561
133834,125326,120615
133888,126342,120658
134536,127659,124182
134736,127665,125326
134741,127799,125504
135061,128843,126342
135168,128990,127659
135326,129547,127665
135515,129725,127799
135526,130472,128843
135550,130725,128990
135565,130922,129547
135612,131073,129588
135824,131284,129725
135841,132827,130472
135884,133191,130530
136312,133355,130725
136353,133481,130890
136598,133518,130922
137114,133525,131073
137167,133530,131284
137244,133555,132121
137427,133609,132827
137474,133618,133191
137688,133731,133277
137732,133834,133355
137756,133888,133481
138088,133925,133486
138323,134257,133489
138325,134523,133518
138566,134536,133525
138767,134676,133530
138855,134713,133555
138880,134736,133609
138910,134741,133618
138937,134742,133731
138943,134930,133834
138944,134985,133888
139000,135053,133925
139140,135061,134257
139145,135122,134523
139158,135168,134536
139170,135298,134676
139668,135326,134713
139675,135515,134736
139732,135526,134739
139741,135550,134741
139818,135565,134742
139822,135612,134930
139889,135816,134985
139915,135824,135053
139938,135841,135061
140080,135884,135091
140111,136312,135112
140167,136353,135122
140183,136598,135168
140214,136618,135298
140291,137114,135326
140292,137167,135515
140465,137172,135526
140548,137244,135550
140553,137427,135565
140777,137474,135612
141253,137688,135816
141277,137732,135824
141400,137756,135841
141492,137964,135884
141501,138088,136312
141517,138318,136353
141906,138323,136598
142508,138325,136618
143025,138566,137114
143073,138628,137167
143481,138767,137172
144941,138855,137244
145784,138875,137427
146116,138880,137474
147181,138888,137688
147429,138910,137732
147767,138930,137756
147941,138937,137964
148419,138943,138088
148617,138944,138318
148635,139000,138323
148954,139140,138325
149316,139142,138547
149496,139145,138566
149540,139150,138628
149633,139158,138767
149797,139170,138855
149800,139175,138875
149803,139197,138880
149941,139381,138888
150083,139436,138910
150698,139565,138930
150853,139639,138937
150989,139668,138943
