Accuracy@1,Accuracy@5,Accuracy@10
,279889,273998
,279891,274218
,279899,274234
,280379,274257
,280392,274778
,280557,274779
,281183,274941
,281460,275008
,281802,275258
,281816,275406
,281940,275415
,281956,275430
,282120,275620
,282237,275622
,282248,275764
,282250,275837
,282477,275962
,282544,276006
,282611,276216
,282763,276226
,282846,276239
,282949,276242
,283491,276266
,283674,276408
,283794,276409
,283973,276430
,284223,276441
,284364,276449
,284367,276656
,284379,276663
,284467,276828
,284694,277047
,284695,277311
,284709,277413
,284816,277908
,284870,278163
,284954,278584
,284988,278590
,285114,278591
,285384,278706
,285655,278707
,285840,278714
,285844,278777
,285851,278897
,286352,278999
,286389,279026
,286750,279050
,286761,279073
,286775,279186
,287007,279197
,287102,279213
,287108,279438
,287280,279589
,287410,279732
,287531,279751
,287534,279776
,287635,279889
,287656,279891
,287662,279899
,287774,280030
,287780,280212
,287781,280379
,287798,280392
,287799,280557
,288066,280560
,288169,280886
,288332,280892
,288431,281183
,288607,281299
,288617,281460
,288655,281517
,288731,281802
,288786,281816
,290225,281940
,291152,281956
,291512,282120
,291971,282231
,291975,282237
,292109,282248
,292286,282250
,292399,282477
,292724,282501
,292847,282544
,293006,282611
,293124,282763
,293388,282769
,293390,282846
,293532,282949
,293633,283491
,293748,283674
,294023,283788
,294147,283794
,294225,283973
,294423,284064
,294740,284223
,294837,284364
,294841,284367
,295062,284379
,295207,284467
,295823,284694
,295947,284695
,296181,284709
,296428,284816
,296542,284870
,296645,284954
,297149,284988
,297553,285114
,297918,285384
,297920,285418
,298628,285655
,298673,285840
,298738,285844
,299037,285851
,299096,286352
,299176,286389
,299233,286750
,299248,286761
,299349,286775
,299600,287007
,299610,287102
,299617,287108
,300142,287280
,300631,287410
,300766,287513
,301380,287531
,301479,287534
,301493,287635
,301770,287656
,301925,287662
,302084,287774
,302249,287780
,302359,287781
,302367,287798
,303035,287799
,303457,288066
,303462,288169
,303854,288332
,304198,288431
,304612,288607
,304626,288617
,304779,288655
,305451,288731
,305459,288786
,305749,288803
,305814,289050
,305851,290225
,305950,291152
,306423,291512
,306677,291971
,307336,291975
,307353,292109
,307366,292286
,307465,292399
,307470,292724
,307810,292843
,307956,292847
,308138,293006
,308443,293124
,308967,293388
,309071,293390
,309427,293419
,309432,293532
,309625,293631
,309911,293633
,310057,293748
,310061,294023
,310416,294147
,310457,294149
,310971,294225
,311264,294423
,311483,294740
,311494,294837
,311496,294841
,311664,295062
,311669,295207
,311678,295823
,311831,295947
,312006,296181
,312030,296428
,312036,296542
,312529,296645
,312531,297149
,312761,297553
,312767,297918
,312859,297920
,313067,298628
,313069,298673
,313292,298738
,313459,299035
,313646,299037
,313684,299096
,313835,299176
,314070,299233
,314190,299248
,314198,299349
,314203,299600
,314218,299610
,314612,299617
,314631,300142
,315745,300631
,316674,300766
,317267,301380
,318062,301382
,319902,301479
,320365,301493
,321540,301770
,330326,301925
,330873,302084
,331333,302249
,333860,302359
,336767,302367
,361443,303035
,362714,303457
,368682,303462
,375294,303854
,375600,304198
,389229,304308
,390630,304322
,403306,304612
,405749,304626
,410905,304779
,414088,305450
,415915,305451
,415922,305459
,416703,305749
,416987,305814
,417291,305851
,417305,305950
,422205,306088
,,306423
,,306677
,,307336
,,307353
,,307366
,,307465
,,307470
,,307810
,,307956
,,308138
,,308443
,,308967
,,309071
,,309427
,,309431
,,309432
,,309625
,,309911
,,310057
,,310061
,,310416
,,310457
,,310753
,,310971
,,311264
,,311483
,,311494
,,311496
,,311664
,,311669
,,311678
,,311831
,,312006
,,312030
,,312036
,,312529
,,312531
,,312761
,,312767
,,312859
,,313067
,,313069
,,313292
,,313459
,,313646
,,313657
,,313684
,,313835
,,314070
,,314190
,,314198
,,314203
,,314218
,,314233
,,314612
,,314631
,,315035
,,315170
,,315366
,,315745
,,316674
,,316695
,,317267
,,318062
,,319351
,,319902
,,320365
,,321540
,,322347
,,330326
,,330873
,,331333
,,333860
,,336767
,,350763
,,361443
,,362714
,,368682
,,375294
,,375600
,,389229
,,390630
,,403306
,,405749
,,410905
,,414088
,,415915
,,415922
,,416703
,,416987
,,417291
,,417305
,,422205
