Accuracy@1,Accuracy@5,Accuracy@10
263852,248516,246382
263855,248733,246384
263856,248752,246462
263898,248908,246612
263927,248943,246959
263984,249281,247294
264030,249378,247651
264039,249435,247720
264194,249441,247731
264216,249514,247806
264278,249574,247818
264317,249851,247933
264519,249915,247945
264574,250125,248392
264650,250133,248516
264804,250136,248733
264845,250198,248752
265159,250604,248908
265204,250651,248943
265214,250794,249281
265374,250807,249378
265422,251001,249435
265425,251193,249441
265440,251257,249514
265721,251444,249574
265754,251517,249851
265856,251568,249915
265878,251575,250125
266018,251996,250133
266097,251997,250136
266177,252219,250198
266345,252487,250604
266367,252561,250651
266391,252887,250794
266659,252904,250807
266699,252940,251001
266862,253232,251193
267021,253773,251257
267117,254492,251444
267242,254547,251517
267408,254550,251568
267469,254673,251575
267560,254936,251996
267722,254984,251997
267791,255136,252219
267834,255172,252487
267934,255229,252561
267977,255314,252887
268402,255576,252904
268819,255629,252940
269020,255703,253232
269058,255734,253773
269210,255773,254492
269264,255793,254547
269466,256422,254550
269711,256516,254673
269844,256556,254936
270008,256561,254984
270092,256651,255076
270146,256656,255136
270174,256716,255172
270457,256764,255229
270465,256801,255314
270774,256889,255576
270795,257094,255629
270797,257531,255703
270822,257752,255734
270952,257790,255773
270989,258016,255793
271339,258153,256422
271501,258177,256516
271530,258352,256556
271683,258679,256561
271744,258682,256651
271799,258736,256656
271830,258794,256716
271834,258810,256764
271956,258826,256801
272065,258833,256830
272153,259179,256889
272165,259357,257094
272307,259477,257531
272528,259536,257752
272583,259553,257790
272763,259557,257820
272913,259952,258016
272997,259954,258153
273012,259955,258177
273330,260417,258352
273436,260649,258679
273667,260664,258682
273697,260892,258736
273706,260904,258794
273752,260937,258810
273828,261031,258826
274075,261037,258833
274198,261147,259179
274236,261398,259219
274618,261506,259357
274699,261752,259477
275018,261827,259536
275075,261852,259553
275170,261861,259557
275197,261865,259821
275298,262022,259952
275477,262101,259954
275627,262173,259955
275743,262222,260417
276164,262380,260649
276185,262392,260664
276202,262606,260892
276324,262619,260904
276371,262636,260937
276520,262666,261031
277230,262706,261037
277513,262707,261147
277676,262877,261398
277886,262935,261506
277966,262962,261622
278091,263090,261752
278243,263207,261827
278352,263413,261852
278514,263544,261861
278550,263690,261865
278829,263781,262022
278965,263819,262101
279553,263845,262173
279599,263852,262222
279658,263855,262380
279781,263856,262392
279849,263898,262606
280000,263927,262619
280087,263984,262636
280499,264030,262666
280656,264039,262706
280695,264065,262707
280799,264094,262877
280964,264194,262935
281126,264216,262962
281744,264278,263090
281888,264317,263207
281897,264519,263413
282016,264574,263544
282276,264650,263690
282319,264777,263781
282653,264796,263819
282717,264804,263845
282874,264845,263852
282875,265159,263855
282890,265204,263856
283120,265214,263878
283194,265374,263898
283215,265422,263927
283283,265425,263984
283340,265440,264030
283359,265647,264039
283442,265721,264065
283443,265739,264094
283551,265754,264194
283555,265813,264216
283631,265856,264278
283649,265878,264317
283676,266018,264519
283790,266097,264574
283887,266177,264650
283896,266204,264777
283898,266295,264796
284138,266345,264804
284164,266367,264845
284180,266391,264899
284213,266485,265159
284265,266659,265204
284330,266699,265214
284340,266769,265374
284349,266862,265422
284357,266894,265425
284558,266958,265440
284622,266970,265647
284750,267021,265721
285529,267117,265739
286542,267173,265754
286678,267242,265813
286830,267408,265856
286867,267424,265878
286949,267469,266018
287103,267560,266028
287319,267722,266097
287536,267791,266177
288154,267834,266204
288352,267934,266295
288358,267977,266345
288388,268402,266367
288624,268816,266391
288804,268819,266485
289181,269020,266545
289409,269058,266659
289599,269210,266677
289988,269264,266699
290450,269466,266769
290834,269711,266862
290909,269844,266894
290964,269869,266958
291069,270008,266970
292091,270092,267021
292247,270146,267080
292322,270174,267117
292427,270457,267173
292672,270465,267242
292762,270774,267408
292787,270795,267424
292813,270797,267469
292901,270822,267560
293159,270952,267722
293303,270989,267791
293346,271339,267834
293459,271501,267934
293600,271530,267977
293658,271683,268402
293841,271744,268816
294096,271799,268819
294210,271830,269020
294303,271834,269058
294307,271956,269210
294462,272065,269264
294493,272153,269312
294738,272165,269466
294790,272307,269711
294796,272474,269844
295250,272528,269869
295386,272583,270008
295391,272763,270092
295611,272913,270120
295803,272997,270146
295981,273012,270174
296159,273330,270457
296253,273436,270465
296473,273667,270769
296646,273697,270774
296691,273706,270795
296728,273738,270797
296748,273752,270822
296796,273828,270952
296800,274075,270989
