Accuracy@1,Accuracy@5,Accuracy@10
216243,276424,271228
216107,260531,232333
216095,292903,216627
215965,292491,307816
215655,203132,303762
214854,291996,307398
165294,153079,297566
99358,289228,260626
212573,291924,286524
212388,291893,306923
212263,290491,306970
211791,282770,306504
208025,285814,306392
133191,178238,175857
23008,290034,304083
105738,290135,283427
204682,179473,303705
83258,289655,304174
210758,289152,304826
42066,289280,43277
210633,288931,304052
207839,250944,303945
209500,288847,303785
207946,288242,303794
208213,278844,303773
206143,288143,246594
206617,288121,276906
189944,286221,301530
189398,285854,303314
183736,285852,285809
195552,285558,303163
205908,50607,295040
205906,280333,194175
191009,285024,300940
201426,283891,300981
194639,283851,300805
204642,283304,300780
203941,160853,296784
203693,279425,297116
203256,280123,296781
202451,277968,63692
202792,276111,188595
135612,277812,299931
202289,277556,299928
202244,276486,295629
56946,276364,299631
153252,274511,285000
139818,276102,297392
201085,274199,296836
96273,275859,299155
189882,274474,297593
188728,97228,297709
201203,267776,298031
200698,274091,297734
198375,274086,298281
153312,271446,296998
199733,269595,297645
176017,273440,262909
198894,272366,297280
196307,272836,296498
198408,102281,285637
34934,272583,276466
71065,272742,296439
197722,271375,249593
197791,19027,295905
197626,268950,296229
36343,125296,251789
55875,56576,262511
196631,270342,140392
189284,269814,295208
188864,214046,30881
153689,269524,294856
193482,253674,292860
191862,267237,294833
70410,141906,247012
191297,269611,272532
193729,269167,262748
169407,267358,293446
191349,267554,293428
191222,267901,276424
189672,267802,260531
189620,266443,292903
186975,266878,292491
188910,266938,203132
187824,267002,291996
188130,266831,153079
188207,266442,282755
188376,264321,289228
188313,228608,291924
188262,266085,291893
155814,265645,290913
185872,266092,290491
185102,260816,282770
186554,265789,285814
185069,262794,178238
186061,265188,290034
151187,262763,290135
143413,262768,179473
186110,262766,289655
185397,265197,289152
184829,264997,289280
154043,264999,288931
153115,264722,250944
153881,189294,288847
184444,176516,288242
173189,264720,278844
96490,264747,288143
143025,264770,288121
178335,120561,286221
183857,190438,285854
183685,236878,285852
97006,262532,285573
68357,262550,285558
183576,189682,50607
173425,259413,280333
58779,261519,48966
182341,261002,285024
173079,19771,283891
181805,260694,283851
137114,185214,283304
133530,256867,160853
130725,254603,279425
181758,33737,280123
181193,88265,277968
178508,256879,276111
181160,252331,277812
147767,239347,277556
180497,258135,276486
179729,257490,276364
178440,256869,274511
82296,75794,276102
177749,256571,274199
170310,256578,275859
176210,256577,275370
175180,256576,274474
83706,256574,97228
173053,256532,275291
173020,256575,274412
173018,256087,267776
172944,255743,274364
173031,252415,274091
173043,255449,271436
173021,251197,274086
170061,254721,271446
171049,254601,246003
171525,252643,269595
171359,252493,273440
171073,252383,272366
164831,251629,272836
163789,251572,102281
169608,251327,272583
169831,250806,272742
152176,250960,272737
169446,224958,271375
168834,74759,19027
163121,250660,268950
168209,249155,125296
167682,249549,267918
168412,170879,56576
167714,248954,270342
167616,248899,269814
167644,170431,214046
167634,248659,269524
167622,248660,238540
166966,227559,253674
166961,29379,267237
167215,247547,141906
165646,8624,266931
142508,38297,269611
70728,245257,262732
64307,45186,269167
164779,244423,267358
113592,243712,267554
164472,245250,267829
163709,233982,220002
163454,245777,267616
163799,233953,267901
162890,233954,267802
163044,245140,26070
162895,130874,266443
162530,244681,266878
162374,239833,266938
162045,244020,267002
65841,37839,266831
161577,243346,266442
161395,243162,264321
157791,243584,228608
160858,235314,266085
160270,243533,265645
160312,239442,266092
160283,243147,264136
159449,243266,260816
80000,234330,265448
159337,236421,265789
151408,242591,262605
149467,241495,185043
158375,234182,262794
157772,242366,265188
157774,242127,265394
157812,233278,262763
157767,222264,262768
157468,241134,262766
157203,241193,265197
156513,231143,264997
156239,219405,264999
154215,188276,264722
138910,238218,189294
153108,239647,176516
153072,233374,264720
78416,237323,264747
132827,236332,264770
151404,234984,120561
25793,228950,190438
105761,239144,236878
151853,238819,261100
143073,238226,262532
50832,237808,262552
140163,237249,262550
151280,8112,189682
151024,234163,259413
150989,232021,261797
149954,234170,261538
67967,233646,261519
150481,196140,261003
139938,232711,261002
139675,232297,19771
147429,232941,260694
149540,232981,185214
149496,232828,256867
104941,232360,233559
148635,232496,254603
100763,232790,33737
139000,230931,88265
148617,229734,256879
148664,200580,252331
74979,111419,258059
10694,218108,239347
97280,209937,258135
78929,232256,257695
144941,232246,257490
141277,232015,256869
98069,232075,75794
145784,212015,256571
143481,231360,256578
140553,112921,256577
140465,228844,256576
139899,231575,256574
129725,231757,256532
139381,229302,256575
139694,231116,256087
140080,231117,255743
138944,231112,230189
139677,231107,252415
139915,216560,255449
138937,229058,251197
138943,192953,254721
93200,219335,254601
138325,230862,252643
137964,100244,252493
138318,222098,252383
138088,230827,251629
137732,230225,251572
133355,216463,251327
137167,230222,250806
136598,230067,250960
128990,230186,250961
124182,229031,224958
113673,229052,74759
135841,229261,250660
135550,229041,250629
134930,191757,249620
135515,94801,249155
134713,211841,249549
135565,201882,170879
96328,228641,248954
135091,228659,248899
135061,226702,170431
134536,228535,248659
134985,224127,248660
107621,225284,227559
91108,224557,29379
111441,224038,164449
133481,165697,247547
75702,227876,8624
,222210,38297
,228146,245257
,221828,45186
,225498,244423
,223997,243712
,221765,245250
,227738,233982
,226043,245777
,227343,233953
,226935,233954
,226675,245140
,207938,130874
,227066,244681
,225950,243399
,224417,239833
,226504,244020
,226444,37839
,226261,243346
,226132,243162
,224429,243584
,223869,235314
,226002,243533
,223132,239442
,97912,243147
,210924,243266
,58777,242816
,223686,234330
,224158,242801
,224399,236421
,224183,242591
,224139,241495
,223858,234182
,223818,242366
,223586,242127
,223558,233278
,223553,215161
,219408,222264
,133731,241134
,223371,241193
,223190,231143
,220909,219405
,113247,188276
,221767,186122
,222975,238218
,217816,239647
,222395,233374
,222407,237323
,222443,236332
,221208,239940
,222369,234984
,222257,239887
,220257,228950
,222197,239144
,221467,233510
,188673,238418
,217500,238828
,221114,238819
,175452,238226
,62107,238119
,220124,237808
,63149,237249
,220013,8112
,219204,234163
,213455,232021
,208703,234170
,219844,233646
,219772,99933
,219608,196140
,210676,232711
,219478,232297
,140886,232941
,219231,232981
,219326,232828
,218509,232360
,218339,232496
,218665,232790
,218542,230931
,218346,229734
,217806,200580
,217790,111419
,217896,218108
,217805,109145
,217800,209937
,211447,232293
,217011,232025
,214693,232256
,216122,232246
,216314,232015
,215971,232075
,216233,212015
,216248,231360
,216243,112921
,216107,228844
,216095,231575
,215810,231757
,215898,229302
,215965,231116
,215655,231117
,214854,231112
,213488,231107
,214340,216560
,165294,229058
,99358,230857
,212201,192953
,212573,219335
,212388,230862
,212263,100244
,211791,222098
,208025,230827
,133191,230225
,23008,216463
,211484,230222
,105738,230067
,204682,230186
,83258,230170
,210758,229031
,204289,229052
,42066,229261
,210633,229041
,210336,191757
,207839,94801
,166521,211841
,209500,201882
,209220,228641
,207946,228659
,208752,226702
,208568,228535
,208213,224127
,206025,225284
,207928,224557
,206143,227342
,63573,224038
,205723,165697
,206617,227876
,75800,222210
,190188,227735
,189944,228146
,189398,221828
,189394,225498
,183736,223997
,195552,204207
,205908,221765
,205906,227738
,191009,226043
,205801,227343
,202815,226935
,205600,226675
,205309,207938
,204453,159157
,201426,227066
,204803,225950
,201063,110589
,203605,107923
,194639,224417
,204642,226504
,203719,226444
,203941,226261
,203693,226132
,202245,224429
,203256,223869
,202451,226002
,200942,223132
,203040,215331
,202373,97912
,202792,210924
,135612,58777
,202402,223686
,202289,224158
,202244,224399
,56946,224183
,153252,224139
,201908,223858
,201698,223818
,201590,223586
,139818,223558
,201415,223553
,201085,219408
,96273,133731
,189882,223371
,188728,223190
,201096,220909
,201203,223169
,194220,113247
,200456,221767
,200698,222975
,200685,217816
,198375,222395
,199218,222407
,185401,222443
,196300,221208
,153312,222369
,199733,222355
,176017,222025
,164324,222257
,199067,220257
,199055,222197
,198894,221467
,196307,188673
,198895,154199
,198678,217500
,198670,220527
,198668,221114
,198408,175452
,34934,62107
,71065,117694
,197722,220124
,197791,63149
,197626,220013
,36343,219204
,197142,213455
,196075,208703
,189638,219844
,55875,219772
,196093,219608
,196631,210676
,196510,219478
,196334,140886
,189284,219231
,188864,219326
,195828,216412
,153689,218509
,191804,217819
,193482,218730
,191862,218339
,70410,218665
,195547,102236
,191297,218459
,195432,218542
,193969,218346
,194636,217806
,194574,217790
,193798,217896
,193729,217805
,169407,217800
